0.730 0.270 0.490
0.750 0.270 0.466
0.770 0.270 0.441
0.790 0.270 0.414
0.810 0.270 0.386
0.830 0.270 0.355
0.850 0.270 0.323
0.870 0.270 0.288
0.890 0.270 0.252
0.910 0.270 0.213
0.930 0.270 0.173
0.950 0.270 0.131
0.970 0.270 0.088
0.990 0.270 0.044
1.000 0.270 0.000
0.000 0.290 1.000
0.010 0.290 0.986
0.030 0.290 0.973
0.050 0.290 0.959
0.070 0.290 0.946
0.090 0.290 0.932
0.110 0.290 0.919
0.130 0.290 0.905
0.150 0.290 0.892
0.170 0.290 0.879
0.190 0.290 0.866
0.210 0.290 0.853
0.230 0.290 0.840
0.250 0.290 0.827
0.270 0.290 0.814
0.290 0.290 0.801
0.310 0.290 0.789
0.330 0.290 0.776
0.350 0.290 0.763
0.370 0.290 0.750
0.390 0.290 0.738
0.410 0.290 0.725
0.430 0.290 0.712
0.450 0.290 0.699
0.470 0.290 0.686
0.490 0.290 0.672
0.510 0.290 0.658
0.530 0.290 0.644
0.550 0.290 0.629
0.570 0.290 0.614
0.590 0.290 0.599
0.610 0.290 0.582
0.630 0.290 0.565
0.650 0.290 0.548
0.670 0.290 0.529
0.690 0.290 0.509
0.710 0.290 0.488
0.730 0.290 0.466
0.750 0.290 0.443
0.770 0.290 0.418
0.790 0.290 0.392
0.810 0.290 0.364
0.830 0.290 0.334
0.850 0.290 0.303
0.870 0.290 0.270
0.890 0.290 0.235
0.910 0.290 0.199
0.930 0.290 0.161
0.950 0.290 0.122
0.970 0.290 0.082
0.990 0.290 0.041
1.000 0.290 0.000
0.000 0.310 1.000
0.010 0.310 0.985
0.030 0.310 0.971
0.050 0.310 0.956
0.070 0.310 0.942
0.090 0.310 0.928
0.110 0.310 0.913
0.130 0.310 0.899
0.150 0.310 0.885
0.170 0.310 0.871
0.190 0.310 0.857
0.210 0.310 0.843
0.230 0.310 0.829
0.250 0.310 0.816
0.270 0.310 0.802
0.290 0.310 0.789
0.310 0.310 0.775
0.330 0.310 0.762
0.350 0.310 0.748
0.370 0.310 0.735
0.390 0.310 0.722
0.410 0.310 0.708
0.430 0.310 0.695
0.450 0.310 0.681
0.470 0.310 0.667
0.490 0.310 0.653
0.510 0.310 0.639
0.530 0.310 0.624
0.550 0.310 0.609
0.570 0.310 0.594
0.590 0.310 0.578
0.610 0.310 0.561
0.630 0.310 0.544
0.650 0.310 0.526
0.670 0.310 0.507
0.690 0.310 0.487
0.710 0.310 0.467
0.730 0.310 0.445
0.750 0.310 0.422
0.770 0.310 0.397
0.790 0.310 0.371
0.810 0.310 0.344
0.830 0.310 0.316
0.850 0.310 0.285
0.870 0.310 0.254
0.890 0.310 0.221
0.910 0.310 0.186
0.930 0.310 0.151
0.950 0.310 0.114
0.970 0.310 0.077
0.990 0.310 0.038
1.000 0.310 0.000
0.000 0.330 1.000
